,avg_dist,avg_rating_by_driver,avg_rating_of_driver,avg_surge,phone,surge_pct,trips_in_first_30_days,luxury_car_user,weekday_pct,churn
31740,7.1,4.3,5.0,1.0,0.0,0.0,1,0,33.3,1
31742,4.41,5.0,5.0,1.0,1.0,0.0,3,1,33.3,1
31743,3.95,4.9,5.0,1.04,1.0,5.4,5,1,67.7,0
31744,7.05,4.7,4.3,1.0,0.0,0.0,3,0,14.3,0
31745,1.74,5.0,5.0,1.0,1.0,0.0,1,1,100.0,1
31746,4.15,4.7,4.8,1.04,0.0,6.4,10,1,78.7,0
31747,7.08,4.9,4.7,1.17,1.0,11.1,1,0,66.7,0
31748,2.2,5.0,5.0,1.0,1.0,0.0,2,0,100.0,1
31749,12.1,4.0,4.0,1.0,0.0,0.0,0,0,100.0,0
31750,5.3,5.0,5.0,1.25,1.0,28.6,1,1,42.9,1
31751,2.74,4.5,3.0,1.0,0.0,0.0,2,0,50.0,1
31752,1.86,4.6,5.0,1.04,1.0,17.6,7,0,47.1,1
31753,5.88,4.9,5.0,1.02,0.0,3.3,29,1,67.1,0
31754,3.37,4.5,5.0,1.0,1.0,0.0,0,0,100.0,0
31755,3.64,4.5,4.0,1.0,0.0,0.0,0,1,100.0,0
31756,1.34,5.0,5.0,1.25,1.0,33.3,0,1,66.7,1
31757,5.46,4.9,4.9,1.0,1.0,0.0,5,0,81.8,1
31758,3.58,5.0,5.0,1.06,1.0,25.0,1,1,100.0,1
31759,0.01,5.0,3.0,1.0,0.0,0.0,1,0,100.0,1
31760,4.29,5.0,4.3,1.63,1.0,25.0,0,1,100.0,0
31761,79.69,5.0,5.0,1.0,0.0,0.0,1,0,100.0,1
31762,4.58,5.0,4.6,1.06,0.0,8.3,4,1,66.7,0
31763,6.45,4.6,5.0,1.0,0.0,0.0,0,1,60.0,0
31765,3.53,5.0,5.0,1.0,0.0,0.0,0,0,100.0,1
31766,1.9,4.5,4.8,1.25,0.0,37.5,2,1,56.3,0
31767,14.47,5.0,5.0,1.25,0.0,25.0,0,0,25.0,0
31768,4.67,4.4,4.7,1.0,0.0,0.0,0,0,95.0,0
31769,2.51,5.0,5.0,1.0,0.0,0.0,0,0,100.0,1
31771,9.22,4.0,3.0,1.0,1.0,0.0,3,0,62.5,0
31772,1.11,4.3,4.8,1.0,0.0,0.0,2,0,50.0,1
31773,4.93,4.8,4.9,1.0,0.0,0.0,10,1,99.0,0
31774,3.35,4.9,4.7,1.34,1.0,27.3,3,0,36.4,1
31775,2.46,4.2,4.1,1.0,0.0,0.0,0,1,64.7,0
31776,2.26,5.0,4.0,1.0,0.0,0.0,1,0,100.0,0
31777,4.42,4.0,4.0,1.0,0.0,0.0,2,0,66.7,1
31778,8.39,1.0,5.0,1.0,1.0,0.0,1,0,100.0,1
31780,2.36,5.0,5.0,1.0,1.0,0.0,2,1,0.0,1
31782,4.34,4.3,5.0,1.06,1.0,11.1,1,0,88.9,1
31783,5.38,4.9,4.3,1.0,0.0,0.0,6,1,52.9,0
31785,2.21,5.0,4.7,1.0,1.0,0.0,1,0,100.0,1
31786,3.85,4.8,4.0,1.32,0.0,15.6,2,1,43.8,0
31787,4.07,5.0,5.0,1.07,0.0,20.0,5,0,70.0,0
31788,0.64,5.0,5.0,1.0,1.0,0.0,0,0,0.0,1
31789,8.9,5.0,5.0,1.0,0.0,0.0,0,0,100.0,0
31790,4.88,4.9,5.0,1.21,0.0,23.0,10,1,62.3,0
31791,1.73,5.0,5.0,1.0,0.0,0.0,0,1,100.0,0
31792,1.72,4.3,5.0,1.0,0.0,0.0,1,0,100.0,0
31793,7.22,5.0,5.0,1.0,0.0,0.0,1,0,66.7,1
31794,24.37,5.0,5.0,1.0,1.0,0.0,0,1,100.0,1
31795,7.34,5.0,4.0,1.0,1.0,0.0,0,0,20.0,1
31797,8.09,5.0,5.0,1.1,0.0,20.0,2,1,100.0,0
31798,3.49,3.9,5.0,1.0,0.0,0.0,1,1,57.1,0
31799,2.35,5.0,5.0,1.0,0.0,0.0,0,1,100.0,1
31800,3.18,4.6,5.0,1.18,0.0,18.2,0,1,54.5,0
31801,15.68,4.9,4.5,1.0,0.0,0.0,0,1,50.0,0
31803,6.86,4.3,5.0,1.08,1.0,33.3,0,0,66.7,1
31804,23.74,5.0,5.0,1.0,0.0,0.0,1,0,60.0,1
31805,2.89,4.9,5.0,1.03,0.0,5.3,11,0,52.6,0
31806,1.23,5.0,5.0,1.0,1.0,0.0,1,1,0.0,1
31807,6.26,4.6,5.0,1.0,0.0,0.0,0,0,0.0,0
31808,2.71,5.0,4.0,1.0,0.0,0.0,4,1,25.0,1
31809,6.54,5.0,5.0,1.0,1.0,0.0,1,0,100.0,1
31810,4.09,4.8,4.8,1.41,1.0,28.6,5,1,57.1,1
31811,1.92,4.8,4.7,1.13,0.0,16.7,1,0,33.3,1
31812,15.82,5.0,4.0,1.0,1.0,0.0,1,0,100.0,1
31813,7.6,5.0,4.0,1.0,1.0,0.0,0,1,100.0,1
31814,2.0,5.0,5.0,1.0,1.0,0.0,6,1,83.3,1
31817,16.26,5.0,5.0,1.0,0.0,0.0,1,0,100.0,1
31818,2.02,5.0,4.8,1.0,0.0,0.0,2,1,50.0,1
31819,2.51,5.0,5.0,1.0,0.0,0.0,0,1,33.3,0
31820,16.51,5.0,3.5,1.0,1.0,0.0,2,1,66.7,1
31821,1.8,4.7,4.8,1.32,1.0,14.3,4,0,0.0,1
31822,1.81,5.0,5.0,1.0,0.0,0.0,0,0,0.0,0
31823,4.78,4.8,4.1,1.0,0.0,0.0,6,1,76.5,1
31824,2.77,5.0,4.0,1.25,0.0,100.0,0,0,100.0,1
31825,1.98,5.0,5.0,1.0,1.0,0.0,0,0,100.0,0
31826,3.78,5.0,4.2,1.03,0.0,6.3,1,0,81.3,0
31828,5.98,5.0,5.0,1.0,1.0,0.0,1,0,100.0,1
31829,5.55,4.8,5.0,1.0,0.0,0.0,2,0,83.3,0
31830,3.82,4.9,5.0,1.06,1.0,7.9,10,1,60.5,0
31831,2.73,4.0,4.5,1.0,1.0,0.0,1,0,75.0,1
31832,1.25,5.0,5.0,1.0,0.0,0.0,2,1,50.0,1
31833,1.82,4.8,4.7,1.0,0.0,0.0,5,0,60.0,1
31834,7.48,5.0,4.0,1.0,1.0,0.0,1,0,100.0,1
31835,8.92,4.8,4.5,1.0,0.0,0.0,2,0,25.0,1
31836,3.21,4.9,4.4,1.09,0.0,9.1,4,0,54.5,1
31837,3.36,5.0,4.5,1.25,1.0,33.3,3,0,0.0,1
31838,25.14,5.0,3.0,1.0,0.0,0.0,0,1,0.0,1
31840,7.35,5.0,4.0,1.75,0.0,50.0,2,0,100.0,1
31841,5.07,4.7,5.0,1.0,0.0,0.0,9,0,53.2,0
31842,4.8,4.8,4.4,1.0,0.0,0.0,1,0,63.6,0
31843,2.97,4.8,4.7,1.01,1.0,3.8,4,1,84.6,0
31844,1.67,5.0,5.0,1.0,0.0,0.0,0,0,25.0,0
31845,3.14,3.0,5.0,1.0,0.0,0.0,2,0,100.0,1
31846,3.37,4.6,4.6,1.22,1.0,20.8,2,1,50.0,0
31847,0.93,5.0,4.0,1.0,1.0,0.0,1,1,100.0,1
31848,2.16,4.7,4.9,1.19,0.0,24.7,13,1,54.5,0
31850,1.32,5.0,4.5,1.0,0.0,0.0,1,0,50.0,1
31851,1.29,5.0,5.0,1.0,0.0,0.0,2,0,75.0,1
31852,2.78,5.0,5.0,1.0,0.0,0.0,1,0,100.0,1
31854,18.32,5.0,5.0,1.0,0.0,0.0,0,1,100.0,1
31855,3.89,4.0,5.0,1.0,0.0,0.0,0,0,100.0,1
31857,9.0,4.8,4.9,1.01,0.0,5.9,1,0,82.4,0
31858,9.41,5.0,4.8,1.25,0.0,25.0,0,0,100.0,1
31859,1.6,5.0,5.0,1.13,0.0,25.0,3,0,0.0,1
31860,8.49,5.0,5.0,1.0,0.0,0.0,1,0,100.0,1
31861,4.85,4.8,4.3,1.06,0.0,6.3,4,1,75.0,0
31862,2.14,4.5,5.0,1.0,0.0,0.0,1,0,75.0,1
31864,1.43,4.4,4.5,1.0,0.0,0.0,1,0,85.7,1
31865,14.89,5.0,5.0,1.0,0.0,0.0,2,0,100.0,1
31866,9.43,5.0,4.0,1.0,1.0,0.0,0,0,0.0,0
31867,15.16,5.0,5.0,1.0,0.0,0.0,1,0,100.0,1
31869,1.77,4.8,5.0,1.75,1.0,83.3,5,0,16.7,0
31871,4.77,5.0,5.0,1.0,1.0,0.0,1,1,100.0,1
31873,3.98,4.9,4.0,1.02,1.0,7.7,3,1,46.2,0
31874,4.99,4.8,4.5,1.0,0.0,0.0,1,1,100.0,1
31875,5.48,5.0,5.0,1.0,1.0,0.0,2,1,66.7,0
31876,2.19,1.0,5.0,1.13,0.0,50.0,0,0,0.0,1
31877,9.72,5.0,5.0,1.0,0.0,0.0,2,0,66.7,1
31879,7.04,4.8,3.0,1.0,1.0,0.0,2,1,60.0,0
31880,3.58,4.6,4.3,1.02,1.0,4.5,2,0,81.8,0
31882,1.93,4.8,3.3,1.0,0.0,0.0,1,1,62.5,0
31883,2.44,4.5,4.0,1.03,0.0,3.2,26,1,69.5,0
31884,3.08,4.9,3.9,1.37,0.0,34.1,17,1,80.5,1
31885,0.83,5.0,5.0,1.44,0.0,25.0,2,0,0.0,1
31886,2.77,5.0,4.5,1.0,0.0,0.0,2,0,100.0,0
31887,4.51,4.6,4.3,1.08,0.0,6.5,8,1,74.2,0
31888,4.8,4.7,4.0,1.0,0.0,0.0,5,0,92.9,1
31889,6.62,5.0,2.5,1.14,0.0,14.3,2,1,28.6,0
31890,7.51,4.5,4.8,1.0,1.0,0.0,2,1,92.3,0
31891,2.15,5.0,5.0,1.0,1.0,0.0,0,0,0.0,1
31892,1.05,5.0,5.0,1.0,0.0,0.0,1,0,100.0,1
31893,5.02,5.0,5.0,1.94,0.0,50.0,1,0,50.0,1
31894,2.33,4.0,5.0,1.0,1.0,0.0,0,0,0.0,1
31895,13.8,5.0,5.0,1.0,1.0,0.0,1,0,100.0,1
31896,0.84,5.0,5.0,1.0,0.0,0.0,1,1,0.0,1
31897,2.78,4.6,4.7,1.0,0.0,0.0,5,1,75.0,0
31899,8.51,5.0,5.0,1.0,0.0,0.0,3,0,33.3,1
31900,10.3,4.8,5.0,1.0,0.0,0.0,3,0,60.0,1
31901,13.41,5.0,5.0,1.0,0.0,0.0,2,1,100.0,1
31902,4.19,4.5,4.9,1.13,1.0,12.5,3,0,50.0,1
31903,3.21,4.6,5.0,1.07,1.0,7.1,5,1,57.1,0
31905,5.21,4.9,4.3,1.02,0.0,10.0,1,1,30.0,0
31906,25.6,5.0,5.0,1.0,1.0,0.0,1,0,75.0,1
31907,5.75,3.7,4.7,1.42,1.0,66.7,2,0,0.0,0
31908,3.0,4.7,5.0,1.04,1.0,14.3,0,0,28.6,0
31910,1.91,5.0,5.0,1.0,1.0,0.0,0,0,0.0,1
31913,11.95,5.0,5.0,1.0,0.0,0.0,0,0,100.0,1
31914,1.72,4.4,4.9,1.22,0.0,25.0,0,0,87.5,1
31915,2.74,5.0,5.0,1.0,0.0,0.0,0,0,100.0,1
31916,2.43,4.5,4.7,1.05,0.0,8.5,24,0,58.5,0
31917,1.5,4.0,5.0,1.0,0.0,0.0,2,0,100.0,1
31918,5.02,4.7,4.7,1.14,1.0,9.1,1,1,81.8,0
31919,5.98,5.0,4.5,1.11,0.0,14.3,1,1,57.1,0
31921,3.61,4.9,4.5,1.12,0.0,23.5,1,1,47.1,0
31922,18.34,5.0,5.0,1.0,0.0,0.0,1,0,100.0,1
31924,4.8,4.9,4.9,1.0,1.0,0.0,4,0,64.0,0
31925,1.47,5.0,5.0,1.0,0.0,0.0,0,0,100.0,1
31927,15.62,4.8,4.8,1.0,0.0,0.0,4,1,88.9,0
31928,2.6,4.5,4.4,1.03,0.0,3.5,21,0,66.3,0
31929,10.89,5.0,5.0,1.0,0.0,0.0,0,0,0.0,1
31930,3.05,4.7,4.8,1.17,0.0,33.3,4,0,16.7,0
31931,6.94,5.0,5.0,1.0,0.0,0.0,1,0,33.3,0
31932,2.44,4.7,4.6,1.1,0.0,7.7,3,1,61.5,1
31933,2.41,4.5,4.0,1.19,0.0,37.5,4,0,75.0,0
31934,3.77,5.0,5.0,1.0,1.0,0.0,1,0,100.0,1
31935,2.12,4.8,5.0,1.0,0.0,0.0,4,1,66.7,0
31936,5.47,5.0,5.0,1.0,0.0,0.0,0,1,0.0,1
31937,4.38,5.0,4.7,1.0,0.0,0.0,0,1,80.0,1
31940,3.27,5.0,4.0,1.0,0.0,0.0,1,0,100.0,0
31941,5.21,5.0,4.8,1.0,0.0,0.0,6,1,33.3,0
31943,5.53,4.0,4.5,2.25,0.0,80.0,1,0,0.0,1
31944,4.34,5.0,5.0,1.0,1.0,0.0,0,0,33.3,1
31945,13.29,5.0,5.0,1.0,0.0,0.0,0,1,100.0,1
31946,3.0,4.4,4.8,1.08,0.0,9.7,19,1,64.9,0
31947,13.0,5.0,5.0,1.0,0.0,0.0,0,1,100.0,1
31948,25.67,5.0,4.0,1.0,0.0,0.0,0,1,100.0,0
31949,3.16,5.0,3.3,1.19,0.0,25.0,2,0,50.0,1
31950,2.29,5.0,5.0,1.0,0.0,0.0,2,0,100.0,1
31951,8.24,4.6,4.4,1.0,0.0,0.0,6,0,63.6,0
31953,3.78,4.0,5.0,1.0,0.0,0.0,0,0,100.0,0
31954,2.58,4.0,5.0,1.0,1.0,0.0,1,0,100.0,1
31955,2.43,5.0,4.6,1.0,1.0,0.0,11,0,66.7,1
31956,14.28,5.0,4.0,1.0,0.0,0.0,0,0,100.0,0
31958,5.72,5.0,5.0,1.0,0.0,0.0,0,0,0.0,1
31959,4.11,5.0,5.0,1.0,0.0,0.0,0,0,0.0,0
31960,2.66,4.8,4.9,1.22,0.0,27.8,6,1,38.9,0
31962,6.16,5.0,5.0,1.0,0.0,0.0,0,0,50.0,0
31963,2.89,4.5,5.0,1.0,1.0,0.0,1,0,0.0,1
31964,3.5,4.8,4.6,1.08,1.0,16.7,2,0,61.1,0
31965,4.73,5.0,5.0,1.0,0.0,0.0,4,1,75.0,0
31966,7.49,5.0,5.0,1.0,0.0,0.0,0,0,100.0,1
31967,3.08,4.8,4.3,1.04,1.0,5.9,7,0,35.3,1
31968,2.37,4.9,4.8,1.25,0.0,57.1,4,1,0.0,0
31969,28.59,5.0,4.0,1.0,0.0,0.0,1,0,20.0,1
31970,3.89,5.0,5.0,1.0,0.0,0.0,3,0,100.0,1
31971,6.13,4.7,4.3,1.07,0.0,28.6,3,1,28.6,1
31972,7.4,4.6,4.7,1.0,1.0,0.0,4,1,95.8,1
31973,1.66,5.0,5.0,1.25,0.0,100.0,0,0,100.0,1
31974,18.58,5.0,5.0,1.0,0.0,0.0,2,0,100.0,1
31975,4.66,4.9,5.0,1.2,0.0,27.3,4,0,63.6,0
31976,14.03,5.0,4.7,1.17,0.0,25.0,5,0,91.7,1
31978,4.24,5.0,5.0,1.0,0.0,0.0,0,0,50.0,1
31980,5.62,5.0,4.0,1.0,1.0,0.0,3,1,66.7,1
31981,3.47,5.0,5.0,1.75,0.0,100.0,0,0,100.0,0
31982,2.41,5.0,5.0,1.0,0.0,0.0,1,1,0.0,1
31984,0.85,5.0,5.0,3.25,0.0,100.0,2,1,100.0,0
31985,4.4,3.0,4.5,1.0,1.0,0.0,1,0,33.3,1
31986,4.99,5.0,4.5,1.36,0.0,22.2,2,0,77.8,1
31987,2.21,4.7,3.8,1.0,0.0,0.0,1,0,47.1,0
31988,1.45,4.6,4.7,1.04,0.0,5.8,14,1,75.4,0
31989,1.22,5.0,5.0,1.0,1.0,0.0,0,0,0.0,1
31990,4.46,4.8,4.9,1.08,0.0,9.3,12,0,69.1,0
31991,6.55,4.6,4.7,1.23,0.0,25.0,0,1,100.0,0
31992,6.95,4.8,5.0,1.08,0.0,16.7,0,0,50.0,0
31995,1.63,5.0,4.7,1.0,0.0,0.0,0,0,0.0,0
31996,6.37,4.0,3.8,1.0,0.0,0.0,0,0,75.0,1
31997,0.98,5.0,4.0,1.0,0.0,0.0,1,1,100.0,1
31998,6.03,5.0,5.0,1.0,0.0,0.0,0,0,100.0,0
31999,2.63,4.3,5.0,1.0,0.0,0.0,3,0,75.0,0
32000,1.66,5.0,5.0,1.0,1.0,0.0,1,0,0.0,1
32001,2.33,4.5,4.0,1.0,0.0,0.0,5,1,100.0,0
32002,10.66,5.0,5.0,1.0,0.0,0.0,0,0,100.0,1
32003,5.81,4.6,5.0,1.0,0.0,0.0,0,0,20.0,0
32004,1.69,5.0,5.0,1.0,0.0,0.0,0,0,0.0,1
32005,1.23,5.0,5.0,1.0,1.0,0.0,1,0,0.0,1
32006,1.31,4.2,5.0,1.0,1.0,0.0,2,1,20.0,1
32007,3.48,5.0,5.0,1.0,1.0,0.0,1,0,0.0,0
32009,4.04,4.5,4.9,1.24,0.0,26.9,6,1,57.7,0
32010,13.89,5.0,5.0,1.0,0.0,0.0,2,0,100.0,1
32011,1.57,5.0,3.0,2.0,0.0,100.0,0,0,0.0,1
32012,2.25,4.9,4.0,1.0,0.0,0.0,4,1,50.0,1
32013,5.25,4.7,5.0,1.25,0.0,66.7,2,0,100.0,0
32014,3.2,4.5,5.0,1.0,0.0,0.0,3,1,40.0,0
32015,4.55,5.0,5.0,1.0,0.0,0.0,1,0,33.3,0
32016,13.01,5.0,5.0,1.0,0.0,0.0,2,0,100.0,1
32017,2.23,4.6,4.3,1.23,0.0,20.0,3,1,46.7,0
32018,3.42,4.9,4.8,1.0,0.0,0.0,7,0,42.9,1
32020,14.26,5.0,5.0,1.0,1.0,0.0,0,1,50.0,1
32022,2.96,4.4,3.3,1.0,0.0,0.0,1,1,66.7,0
32023,10.21,4.8,4.4,1.01,0.0,4.8,3,0,76.2,0
32024,3.36,4.8,4.1,1.0,0.0,0.0,6,1,64.0,0
32026,4.64,4.8,4.0,1.0,1.0,0.0,3,0,75.0,1
32027,3.42,4.9,4.8,1.09,0.0,15.0,4,0,85.0,0
32028,2.3,4.2,4.8,1.0,0.0,0.0,6,0,50.0,1
32029,7.33,4.0,5.0,1.0,0.0,0.0,4,1,0.0,1
32030,4.05,4.9,4.3,1.33,1.0,22.2,6,0,77.8,1
32031,1.19,5.0,5.0,1.0,1.0,0.0,2,0,100.0,1
32032,1.45,4.7,4.6,1.15,1.0,14.0,0,0,86.0,0
32033,3.57,5.0,5.0,1.0,1.0,0.0,2,0,100.0,1
32034,4.11,5.0,5.0,1.0,1.0,0.0,1,1,33.3,1
32035,7.73,5.0,5.0,1.67,0.0,33.3,2,0,100.0,1
32037,3.21,4.7,4.4,1.0,0.0,0.0,0,0,66.7,0
32038,3.1,4.5,4.0,1.0,0.0,0.0,1,0,0.0,0
32039,8.71,5.0,5.0,1.0,1.0,0.0,4,0,100.0,1
32040,2.65,4.9,4.7,1.05,1.0,12.5,5,1,81.3,1
32041,4.13,4.0,5.0,1.0,0.0,0.0,0,1,100.0,1
32042,12.17,3.5,4.5,1.0,1.0,0.0,0,0,50.0,1
32043,16.41,5.0,5.0,1.0,1.0,0.0,0,0,0.0,1
32044,4.24,4.7,4.8,1.09,0.0,9.1,4,1,63.6,0
32045,2.05,5.0,5.0,1.0,0.0,0.0,0,0,0.0,1
32047,2.65,5.0,4.7,1.06,0.0,7.7,3,0,38.5,0
32048,3.64,5.0,4.3,1.0,0.0,0.0,1,1,66.7,0
32049,12.07,5.0,5.0,1.13,0.0,16.7,1,1,66.7,0
32050,2.24,5.0,5.0,1.0,1.0,0.0,2,1,0.0,1
32051,7.44,4.0,5.0,1.0,0.0,0.0,1,0,0.0,1
32052,1.35,5.0,5.0,1.0,1.0,0.0,1,0,100.0,1
32055,3.05,4.9,4.8,1.27,0.0,27.3,0,1,81.8,0
32057,1.38,5.0,5.0,1.0,0.0,0.0,0,1,100.0,1
32060,1.68,5.0,5.0,1.25,0.0,25.0,0,0,0.0,1
32061,3.9,4.8,5.0,1.0,0.0,0.0,2,1,20.0,0
32062,8.71,5.0,5.0,1.0,0.0,0.0,3,0,100.0,1
32063,3.18,4.0,5.0,1.0,0.0,0.0,0,1,0.0,1
32064,2.03,4.9,5.0,1.0,1.0,0.0,5,0,42.9,1
32065,2.5,4.7,4.6,1.05,0.0,6.6,19,1,75.0,0
32067,4.68,4.9,4.8,1.01,0.0,2.4,2,0,100.0,0
32068,1.89,4.7,5.0,1.13,1.0,16.7,0,0,16.7,0
32070,3.27,5.0,4.7,1.0,1.0,0.0,2,0,60.0,1
32071,5.68,4.9,4.8,1.5,0.0,50.0,1,0,30.0,0
32072,4.41,4.7,5.0,1.17,0.0,33.3,2,0,33.3,1
32073,5.73,4.6,3.5,1.0,0.0,0.0,2,1,12.5,0
32074,7.88,4.5,3.5,1.0,0.0,0.0,8,0,42.1,1
32075,2.93,5.0,5.0,1.33,0.0,33.3,6,0,100.0,1
32076,0.81,5.0,5.0,1.0,1.0,0.0,0,1,100.0,1
32077,9.45,4.6,5.0,1.0,1.0,0.0,4,0,42.9,1
32078,3.51,5.0,4.5,1.19,0.0,25.0,2,0,75.0,0
32079,3.05,4.9,5.0,1.04,0.0,12.5,5,1,91.7,0
32081,3.97,5.0,4.7,1.29,0.0,14.3,7,0,71.4,1
32083,5.73,5.0,5.0,1.0,1.0,0.0,0,0,100.0,1
32084,2.98,4.6,3.8,1.06,0.0,12.5,1,0,87.5,0
32085,4.88,4.4,4.3,1.09,0.0,10.0,4,1,95.0,0
32087,3.05,5.0,4.5,1.69,1.0,50.0,2,0,25.0,0
32088,2.79,5.0,5.0,1.0,0.0,0.0,3,0,0.0,1
32089,1.68,5.0,5.0,1.0,0.0,0.0,1,0,100.0,1
32090,3.67,5.0,5.0,1.0,1.0,0.0,1,0,0.0,1
32091,3.44,4.6,4.8,1.08,0.0,10.0,24,0,90.0,1
32092,2.52,5.0,5.0,1.0,1.0,0.0,3,0,0.0,1
32093,2.66,5.0,5.0,1.0,0.0,0.0,2,1,66.7,1
32094,7.85,5.0,5.0,1.81,0.0,50.0,0,0,0.0,1
32095,1.94,4.9,2.5,1.0,1.0,0.0,1,0,85.7,1
32096,2.16,4.5,5.0,1.0,0.0,0.0,2,0,58.3,0
32097,1.15,5.0,5.0,1.25,0.0,100.0,0,0,0.0,0
32100,2.29,5.0,5.0,1.0,0.0,0.0,0,0,50.0,0
32101,2.26,5.0,5.0,1.0,1.0,0.0,2,0,80.0,1
32102,3.1,4.9,5.0,1.0,1.0,0.0,2,1,50.0,0
32103,3.88,5.0,5.0,1.0,0.0,0.0,3,1,71.4,0
32104,5.16,4.9,5.0,1.0,0.0,0.0,0,0,90.9,1
32105,2.87,5.0,5.0,1.0,0.0,0.0,0,0,100.0,1
32106,1.99,4.4,4.2,1.25,0.0,50.0,1,0,10.0,0
32107,2.03,4.8,4.9,1.0,1.0,0.0,3,1,53.8,1
32109,2.85,4.8,4.8,1.0,1.0,0.0,4,1,65.2,0
32110,0.99,5.0,5.0,1.0,1.0,0.0,1,0,0.0,1
32111,3.02,4.6,3.1,1.0,1.0,0.0,3,1,44.4,1
32112,5.47,5.0,5.0,1.0,1.0,0.0,1,0,100.0,1
32113,2.88,5.0,5.0,1.0,1.0,0.0,1,0,100.0,1
32114,6.31,4.9,4.7,1.0,1.0,0.0,0,0,100.0,0
32116,1.61,4.8,4.0,1.0,0.0,0.0,2,0,0.0,0
32117,3.08,4.3,4.9,1.05,0.0,3.6,1,0,71.4,0
32118,5.17,5.0,4.9,1.38,0.0,40.0,5,0,50.0,0
32119,3.94,4.7,4.5,1.22,0.0,21.6,6,0,56.8,0
32120,6.23,4.9,5.0,1.0,0.0,0.0,1,0,25.0,1
32121,8.97,4.0,5.0,1.92,0.0,33.3,2,0,66.7,0
32122,9.01,4.8,5.0,1.0,0.0,0.0,6,1,89.5,0
32123,3.5,4.6,4.3,1.0,0.0,0.0,1,1,100.0,0
32124,3.08,4.7,4.9,1.0,0.0,0.0,6,0,76.5,0
32125,6.53,5.0,5.0,1.08,1.0,16.7,1,1,50.0,0
32126,5.54,4.7,4.3,1.0,0.0,0.0,7,1,62.5,0
32127,3.11,4.8,4.3,1.15,0.0,13.0,9,1,63.0,0
32128,3.94,5.0,5.0,1.0,1.0,0.0,0,0,100.0,1
32129,3.17,4.6,4.5,1.04,0.0,4.8,2,1,42.9,0
32130,0.9,5.0,5.0,1.75,0.0,100.0,1,0,0.0,1
32131,10.1,5.0,5.0,1.0,0.0,0.0,2,0,33.3,1
32133,1.73,4.6,4.5,1.0,0.0,0.0,0,1,85.7,0
32134,2.61,5.0,5.0,1.0,0.0,0.0,2,0,60.0,0
32135,4.38,5.0,5.0,1.0,0.0,0.0,0,0,100.0,0
32136,2.95,5.0,4.6,1.0,1.0,0.0,0,0,83.3,1
32137,2.71,5.0,5.0,1.25,1.0,33.3,3,0,0.0,1
32138,4.61,4.8,3.5,1.17,0.0,15.8,4,1,31.6,0
32140,1.29,5.0,4.5,1.0,0.0,0.0,2,0,100.0,1
32141,1.25,5.0,5.0,1.0,1.0,0.0,0,0,0.0,1
32142,3.87,4.9,4.8,1.0,1.0,0.0,10,1,100.0,1
32143,2.07,4.5,5.0,1.0,1.0,0.0,0,0,0.0,1
32144,7.63,5.0,5.0,1.0,0.0,0.0,1,0,100.0,0
32147,2.75,5.0,5.0,1.0,1.0,0.0,0,0,100.0,1
32149,1.5,3.5,5.0,1.63,0.0,100.0,2,0,0.0,1
32150,9.08,5.0,4.0,1.0,1.0,0.0,2,1,100.0,1
32151,4.01,5.0,5.0,1.0,0.0,0.0,8,1,37.5,1
32152,3.7,4.0,5.0,1.0,1.0,0.0,0,0,0.0,1
32153,1.53,5.0,4.0,1.0,0.0,0.0,3,0,0.0,0
32154,2.96,4.6,4.5,1.14,0.0,12.3,14,1,66.2,0
32155,1.77,4.9,4.9,1.07,0.0,5.0,1,0,50.0,1
32156,4.63,5.0,5.0,1.92,0.0,66.7,3,1,0.0,1
32157,6.81,4.7,4.7,1.0,0.0,0.0,0,0,66.7,1
32158,3.93,4.8,5.0,1.13,1.0,25.0,1,0,25.0,1
32159,3.1,5.0,4.7,1.21,0.0,42.9,4,1,57.1,0
32160,16.04,5.0,5.0,1.0,1.0,0.0,0,0,100.0,1
32161,3.55,4.6,4.1,1.0,1.0,0.0,1,0,60.0,0
32162,2.44,4.5,4.5,1.0,1.0,0.0,2,0,0.0,1
32163,4.57,4.2,4.7,1.06,0.0,11.1,3,0,55.6,0
32164,13.61,5.0,5.0,1.0,1.0,0.0,0,0,0.0,1
32166,7.53,5.0,4.0,1.0,1.0,0.0,1,0,100.0,1
32167,2.06,4.9,5.0,1.09,0.0,12.5,2,1,75.0,0
32168,8.04,5.0,5.0,1.0,0.0,0.0,0,0,50.0,1
32169,2.64,4.8,5.0,1.0,0.0,0.0,3,0,44.4,0
32171,3.35,4.7,3.5,1.25,0.0,22.2,0,0,11.1,0
32172,2.92,5.0,3.0,1.0,0.0,0.0,0,0,0.0,0
32173,1.08,5.0,5.0,1.0,0.0,0.0,1,1,100.0,1
32175,2.3,5.0,5.0,2.25,1.0,100.0,1,0,100.0,1
32176,10.65,5.0,4.8,1.04,0.0,14.3,6,0,42.9,1
32177,2.02,4.8,4.7,1.05,0.0,5.3,5,0,89.5,0
32178,1.48,3.5,4.5,1.0,1.0,0.0,0,0,100.0,1
32179,4.07,5.0,5.0,1.0,1.0,0.0,1,1,66.7,1
32180,7.68,4.7,5.0,1.0,0.0,0.0,0,1,66.7,1
32181,10.69,4.2,5.0,1.0,0.0,0.0,4,1,70.0,0
32183,5.29,4.0,5.0,1.25,0.0,100.0,1,0,0.0,1
32184,1.34,2.5,5.0,1.0,0.0,0.0,2,1,0.0,1
